brand,category,launch_year,sale_year,age_at_sale,condition,condition_score,new_price_inr,resale_price_inr
Rode,Audio,2022,2023,1,New (Open Box),6,34990,24000
Rode,Audio,2022,2023,1,Like New,5,34990,19500
Rode,Audio,2022,2023,1,Excellent,4,34990,19000
Rode,Audio,2022,2023,1,Good,3,34990,15000
Rode,Audio,2022,2023,1,Fair,2,34990,10000
Rode,Audio,2022,2024,2,Excellent,4,34990,15000
Rode,Audio,2022,2024,2,Good,3,34990,12000
Rode,Audio,2022,2024,2,Fair,2,34990,8500
Rode,Audio,2022,2024,2,For Parts,1,34990,4000
Rode,Audio,2022,2025,3,Excellent,4,34990,13000
Rode,Audio,2022,2025,3,Good,3,34990,11000
Rode,Audio,2022,2025,3,Fair,2,34990,7000
Rode,Audio,2022,2025,3,For Parts,1,34990,3500
Rode,Audio,2023,2023,0,New (Open Box),6,44990,33000
Rode,Audio,2023,2023,0,Like New,5,44990,29500
Rode,Audio,2023,2023,0,Excellent,4,44990,24000
Rode,Audio,2023,2023,0,Good,3,44990,22500
Rode,Audio,2023,2023,0,Fair,2,44990,16500
Rode,Audio,2023,2024,1,New (Open Box),6,44990,32500
Rode,Audio,2023,2024,1,Like New,5,44990,24000
Rode,Audio,2023,2024,1,Excellent,4,44990,23500
Rode,Audio,2023,2024,1,Good,3,44990,20000
Rode,Audio,2023,2024,1,Fair,2,44990,12500
Rode,Audio,2023,2025,2,Excellent,4,44990,19500
Rode,Audio,2023,2025,2,Good,3,44990,13500
Rode,Audio,2023,2025,2,Fair,2,44990,11000
Rode,Audio,2023,2025,2,For Parts,1,44990,5000
Rode,Audio,2021,2021,0,New (Open Box),6,24990,20000
Rode,Audio,2021,2021,0,Like New,5,24990,16000
Rode,Audio,2021,2021,0,Excellent,4,24990,15500
Rode,Audio,2021,2021,0,Good,3,24990,13000
Rode,Audio,2021,2021,0,Fair,2,24990,8000
Rode,Audio,2021,2022,1,New (Open Box),6,24990,15500
Rode,Audio,2021,2022,1,Like New,5,24990,13000
Rode,Audio,2021,2022,1,Excellent,4,24990,12500
Rode,Audio,2021,2022,1,Good,3,24990,10000
Rode,Audio,2021,2022,1,Fair,2,24990,6500
Rode,Audio,2021,2023,2,Excellent,4,24990,11000
Rode,Audio,2021,2023,2,Good,3,24990,8500
Rode,Audio,2021,2023,2,Fair,2,24990,5500
Rode,Audio,2021,2023,2,For Parts,1,24990,2500
Rode,Audio,2021,2024,3,Excellent,4,24990,10000
Rode,Audio,2021,2024,3,Good,3,24990,7500
Rode,Audio,2021,2024,3,Fair,2,24990,5000
Rode,Audio,2021,2024,3,For Parts,1,24990,2500
Rode,Audio,2021,2025,4,Excellent,4,24990,7500
Rode,Audio,2021,2025,4,Good,3,24990,6500
Rode,Audio,2021,2025,4,Fair,2,24990,4500
Rode,Audio,2021,2025,4,For Parts,1,24990,2000
Rode,Audio,2020,2021,1,New (Open Box),6,14990,10000
Rode,Audio,2020,2021,1,Like New,5,14990,8500
Rode,Audio,2020,2021,1,Excellent,4,14990,8000
Rode,Audio,2020,2021,1,Good,3,14990,6500
Rode,Audio,2020,2021,1,Fair,2,14990,3500
Rode,Audio,2020,2022,2,Excellent,4,14990,7000
Rode,Audio,2020,2022,2,Good,3,14990,4000
Rode,Audio,2020,2022,2,Fair,2,14990,3500
Rode,Audio,2020,2022,2,For Parts,1,14990,2000
Rode,Audio,2020,2023,3,Excellent,4,14990,5500
Rode,Audio,2020,2023,3,Good,3,14990,4000
Rode,Audio,2020,2023,3,Fair,2,14990,3000
Rode,Audio,2020,2023,3,For Parts,1,14990,1500
Rode,Audio,2020,2024,4,Excellent,4,14990,4000
Rode,Audio,2020,2024,4,Good,3,14990,4000
Rode,Audio,2020,2024,4,Fair,2,14990,2500
Rode,Audio,2020,2024,4,For Parts,1,14990,1000
Rode,Audio,2020,2025,5,Excellent,4,14990,4000
Rode,Audio,2020,2025,5,Good,3,14990,3000
Rode,Audio,2020,2025,5,Fair,2,14990,2500
Rode,Audio,2020,2025,5,For Parts,1,14990,1000
Rode,Audio,2019,2021,2,Excellent,4,9990,4000
Rode,Audio,2019,2021,2,Good,3,9990,3500
Rode,Audio,2019,2021,2,Fair,2,9990,2500
Rode,Audio,2019,2021,2,For Parts,1,9990,1000
Rode,Audio,2019,2022,3,Excellent,4,9990,3500
Rode,Audio,2019,2022,3,Good,3,9990,3500
Rode,Audio,2019,2022,3,Fair,2,9990,2000
Rode,Audio,2019,2022,3,For Parts,1,9990,1000
Rode,Audio,2019,2023,4,Excellent,4,9990,3000
Rode,Audio,2019,2023,4,Good,3,9990,2500
Rode,Audio,2019,2023,4,Fair,2,9990,1500
Rode,Audio,2019,2023,4,For Parts,1,9990,1000
Rode,Audio,2019,2024,5,Excellent,4,9990,2500
Rode,Audio,2019,2024,5,Good,3,9990,2000
Rode,Audio,2019,2024,5,Fair,2,9990,1500
Rode,Audio,2019,2024,5,For Parts,1,9990,500
Rode,Audio,2019,2025,6,Excellent,4,9990,2000
Rode,Audio,2019,2025,6,Good,3,9990,1500
Rode,Audio,2019,2025,6,Fair,2,9990,1000
Rode,Audio,2019,2025,6,For Parts,1,9990,500
Rode,Audio,2022,2022,0,New (Open Box),6,19990,16000
Rode,Audio,2022,2022,0,Like New,5,19990,14500
Rode,Audio,2022,2022,0,Excellent,4,19990,10500
Rode,Audio,2022,2022,0,Good,3,19990,9500
Rode,Audio,2022,2022,0,Fair,2,19990,7000
Rode,Audio,2022,2023,1,New (Open Box),6,19990,12500
Rode,Audio,2022,2023,1,Like New,5,19990,12500
Rode,Audio,2022,2023,1,Excellent,4,19990,9500
Rode,Audio,2022,2023,1,Good,3,19990,8000
Rode,Audio,2022,2023,1,Fair,2,19990,5500
Rode,Audio,2022,2024,2,Excellent,4,19990,8500
Rode,Audio,2022,2024,2,Good,3,19990,6500
Rode,Audio,2022,2024,2,Fair,2,19990,4500
Rode,Audio,2022,2024,2,For Parts,1,19990,2000
Rode,Audio,2022,2025,3,Excellent,4,19990,7000
Rode,Audio,2022,2025,3,Good,3,19990,6000
Rode,Audio,2022,2025,3,Fair,2,19990,4000
Rode,Audio,2022,2025,3,For Parts,1,19990,2000
Rode,Audio,2020,2021,1,New (Open Box),6,29990,19500
Rode,Audio,2020,2021,1,Like New,5,29990,18500
Rode,Audio,2020,2021,1,Excellent,4,29990,15000
Rode,Audio,2020,2021,1,Good,3,29990,12000
Rode,Audio,2020,2021,1,Fair,2,29990,8500
Rode,Audio,2020,2022,2,Excellent,4,29990,14000
Rode,Audio,2020,2022,2,Good,3,29990,9500
Rode,Audio,2020,2022,2,Fair,2,29990,7500
Rode,Audio,2020,2022,2,For Parts,1,29990,3000
Rode,Audio,2020,2023,3,Excellent,4,29990,11000
Rode,Audio,2020,2023,3,Good,3,29990,9500
Rode,Audio,2020,2023,3,Fair,2,29990,6500
Rode,Audio,2020,2023,3,For Parts,1,29990,3000
Rode,Audio,2020,2024,4,Excellent,4,29990,9000
Rode,Audio,2020,2024,4,Good,3,29990,7500
Rode,Audio,2020,2024,4,Fair,2,29990,5000
Rode,Audio,2020,2024,4,For Parts,1,29990,2500
Rode,Audio,2020,2025,5,Excellent,4,29990,8000
Rode,Audio,2020,2025,5,Good,3,29990,6500
Rode,Audio,2020,2025,5,Fair,2,29990,4000
Rode,Audio,2020,2025,5,For Parts,1,29990,2000
Rode,Audio,2018,2021,3,Excellent,4,12990,4500
Rode,Audio,2018,2021,3,Good,3,12990,4000
Rode,Audio,2018,2021,3,Fair,2,12990,3000
Rode,Audio,2018,2021,3,For Parts,1,12990,1500
Rode,Audio,2018,2022,4,Excellent,4,12990,4500
Rode,Audio,2018,2022,4,Good,3,12990,3500
Rode,Audio,2018,2022,4,Fair,2,12990,2500
Rode,Audio,2018,2022,4,For Parts,1,12990,1000
Rode,Audio,2018,2023,5,Excellent,4,12990,3500
Rode,Audio,2018,2023,5,Good,3,12990,2500
Rode,Audio,2018,2023,5,Fair,2,12990,2000
Rode,Audio,2018,2023,5,For Parts,1,12990,1000
Rode,Audio,2018,2024,6,Excellent,4,12990,3000
Rode,Audio,2018,2024,6,Good,3,12990,2500
Rode,Audio,2018,2024,6,Fair,2,12990,1500
Rode,Audio,2018,2024,6,For Parts,1,12990,500
Rode,Audio,2018,2025,7,Excellent,4,12990,2500
Rode,Audio,2018,2025,7,Good,3,12990,2000
Rode,Audio,2018,2025,7,Fair,2,12990,1500
Rode,Audio,2018,2025,7,For Parts,1,12990,500
Rode,Audio,2017,2021,4,Excellent,4,7990,2500
Rode,Audio,2017,2021,4,Good,3,7990,2000
Rode,Audio,2017,2021,4,Fair,2,7990,1500
Rode,Audio,2017,2021,4,For Parts,1,7990,500
Rode,Audio,2017,2022,5,Excellent,4,7990,2000
Rode,Audio,2017,2022,5,Good,3,7990,2000
Rode,Audio,2017,2022,5,Fair,2,7990,1000
Rode,Audio,2017,2022,5,For Parts,1,7990,500
Rode,Audio,2017,2023,6,Excellent,4,7990,1500
Rode,Audio,2017,2023,6,Good,3,7990,1500
Rode,Audio,2017,2023,6,Fair,2,7990,1000
Rode,Audio,2017,2023,6,For Parts,1,7990,500
Rode,Audio,2017,2024,7,Excellent,4,7990,1500
Rode,Audio,2017,2024,7,Good,3,7990,1000
Rode,Audio,2017,2024,7,Fair,2,7990,1000
Rode,Audio,2017,2024,7,For Parts,1,7990,500
Rode,Audio,2017,2025,8,Excellent,4,7990,1000
Rode,Audio,2017,2025,8,Good,3,7990,1000
Rode,Audio,2017,2025,8,Fair,2,7990,500
Rode,Audio,2017,2025,8,For Parts,1,7990,500
Rode,Audio,2021,2021,0,New (Open Box),6,8990,7000
Rode,Audio,2021,2021,0,Like New,5,8990,7000
Rode,Audio,2021,2021,0,Excellent,4,8990,5000
Rode,Audio,2021,2021,0,Good,3,8990,4500
Rode,Audio,2021,2021,0,Fair,2,8990,3000
Rode,Audio,2021,2022,1,New (Open Box),6,8990,6000
Rode,Audio,2021,2022,1,Like New,5,8990,5500
Rode,Audio,2021,2022,1,Excellent,4,8990,4500
Rode,Audio,2021,2022,1,Good,3,8990,4000
Rode,Audio,2021,2022,1,Fair,2,8990,2500
Rode,Audio,2021,2023,2,Excellent,4,8990,4000
Rode,Audio,2021,2023,2,Good,3,8990,3500
Rode,Audio,2021,2023,2,Fair,2,8990,2000
Rode,Audio,2021,2023,2,For Parts,1,8990,1000
Rode,Audio,2021,2024,3,Excellent,4,8990,3000
Rode,Audio,2021,2024,3,Good,3,8990,2500
Rode,Audio,2021,2024,3,Fair,2,8990,1500
Rode,Audio,2021,2024,3,For Parts,1,8990,1000
Rode,Audio,2021,2025,4,Excellent,4,8990,3000
Rode,Audio,2021,2025,4,Good,3,8990,2500
Rode,Audio,2021,2025,4,Fair,2,8990,1500
Rode,Audio,2021,2025,4,For Parts,1,8990,1000
DJI,Stabilizer,2022,2022,0,New (Open Box),6,39990,29500
DJI,Stabilizer,2022,2022,0,Like New,5,39990,30000
DJI,Stabilizer,2022,2022,0,Excellent,4,39990,28000
DJI,Stabilizer,2022,2022,0,Good,3,39990,20000
DJI,Stabilizer,2022,2022,0,Fair,2,39990,14000
DJI,Stabilizer,2022,2023,1,New (Open Box),6,39990,26000
DJI,Stabilizer,2022,2023,1,Like New,5,39990,21000
DJI,Stabilizer,2022,2023,1,Excellent,4,39990,19500
DJI,Stabilizer,2022,2023,1,Good,3,39990,15000
DJI,Stabilizer,2022,2023,1,Fair,2,39990,10500
DJI,Stabilizer,2022,2024,2,Excellent,4,39990,19000
DJI,Stabilizer,2022,2024,2,Good,3,39990,14000
DJI,Stabilizer,2022,2024,2,Fair,2,39990,10000
DJI,Stabilizer,2022,2024,2,For Parts,1,39990,4500
DJI,Stabilizer,2022,2025,3,Excellent,4,39990,14500
DJI,Stabilizer,2022,2025,3,Good,3,39990,12500
DJI,Stabilizer,2022,2025,3,Fair,2,39990,8000
DJI,Stabilizer,2022,2025,3,For Parts,1,39990,4000
DJI,Stabilizer,2023,2023,0,New (Open Box),6,29990,23500
DJI,Stabilizer,2023,2023,0,Like New,5,29990,20500
DJI,Stabilizer,2023,2023,0,Excellent,4,29990,16500
DJI,Stabilizer,2023,2023,0,Good,3,29990,13000
DJI,Stabilizer,2023,2023,0,Fair,2,29990,10000
DJI,Stabilizer,2023,2024,1,New (Open Box),6,29990,20000
DJI,Stabilizer,2023,2024,1,Like New,5,29990,16500
DJI,Stabilizer,2023,2024,1,Excellent,4,29990,15000
DJI,Stabilizer,2023,2024,1,Good,3,29990,12000
DJI,Stabilizer,2023,2024,1,Fair,2,29990,7500
DJI,Stabilizer,2023,2025,2,Excellent,4,29990,12000
DJI,Stabilizer,2023,2025,2,Good,3,29990,10500
DJI,Stabilizer,2023,2025,2,Fair,2,29990,7500
DJI,Stabilizer,2023,2025,2,For Parts,1,29990,3000
DJI,Stabilizer,2021,2021,0,New (Open Box),6,24990,20000
DJI,Stabilizer,2021,2021,0,Like New,5,24990,18500
DJI,Stabilizer,2021,2021,0,Excellent,4,24990,15500
DJI,Stabilizer,2021,2021,0,Good,3,24990,12000
DJI,Stabilizer,2021,2021,0,Fair,2,24990,8000
DJI,Stabilizer,2021,2022,1,New (Open Box),6,24990,16000
DJI,Stabilizer,2021,2022,1,Like New,5,24990,15000
DJI,Stabilizer,2021,2022,1,Excellent,4,24990,12500
DJI,Stabilizer,2021,2022,1,Good,3,24990,10500
DJI,Stabilizer,2021,2022,1,Fair,2,24990,7000
DJI,Stabilizer,2021,2023,2,Excellent,4,24990,11000
DJI,Stabilizer,2021,2023,2,Good,3,24990,8500
DJI,Stabilizer,2021,2023,2,Fair,2,24990,6500
DJI,Stabilizer,2021,2023,2,For Parts,1,24990,3000
DJI,Stabilizer,2021,2024,3,Excellent,4,24990,8500
DJI,Stabilizer,2021,2024,3,Good,3,24990,6500
DJI,Stabilizer,2021,2024,3,Fair,2,24990,5500
DJI,Stabilizer,2021,2024,3,For Parts,1,24990,2500
DJI,Stabilizer,2021,2025,4,Excellent,4,24990,7000
DJI,Stabilizer,2021,2025,4,Good,3,24990,6000
DJI,Stabilizer,2021,2025,4,Fair,2,24990,4500
DJI,Stabilizer,2021,2025,4,For Parts,1,24990,2000
DJI,Stabilizer,2023,2023,0,New (Open Box),6,19990,15500
DJI,Stabilizer,2023,2023,0,Like New,5,19990,15500
DJI,Stabilizer,2023,2023,0,Excellent,4,19990,11000
DJI,Stabilizer,2023,2023,0,Good,3,19990,9000
DJI,Stabilizer,2023,2023,0,Fair,2,19990,7000
DJI,Stabilizer,2023,2024,1,New (Open Box),6,19990,13500
DJI,Stabilizer,2023,2024,1,Like New,5,19990,12000
DJI,Stabilizer,2023,2024,1,Excellent,4,19990,10500
DJI,Stabilizer,2023,2024,1,Good,3,19990,8000
DJI,Stabilizer,2023,2024,1,Fair,2,19990,6000
DJI,Stabilizer,2023,2025,2,Excellent,4,19990,8500
DJI,Stabilizer,2023,2025,2,Good,3,19990,7000
DJI,Stabilizer,2023,2025,2,Fair,2,19990,5000
DJI,Stabilizer,2023,2025,2,For Parts,1,19990,2500
DJI,Stabilizer,2020,2021,1,New (Open Box),6,34990,24500
DJI,Stabilizer,2020,2021,1,Like New,5,34990,21500
DJI,Stabilizer,2020,2021,1,Excellent,4,34990,17500
DJI,Stabilizer,2020,2021,1,Good,3,34990,13500
DJI,Stabilizer,2020,2021,1,Fair,2,34990,10000
DJI,Stabilizer,2020,2022,2,Excellent,4,34990,15000
DJI,Stabilizer,2020,2022,2,Good,3,34990,12500
DJI,Stabilizer,2020,2022,2,Fair,2,34990,9500
DJI,Stabilizer,2020,2022,2,For Parts,1,34990,4000
DJI,Stabilizer,2020,2023,3,Excellent,4,34990,13000
DJI,Stabilizer,2020,2023,3,Good,3,34990,11000
DJI,Stabilizer,2020,2023,3,Fair,2,34990,7000
DJI,Stabilizer,2020,2023,3,For Parts,1,34990,4000
DJI,Stabilizer,2020,2024,4,Excellent,4,34990,10500
DJI,Stabilizer,2020,2024,4,Good,3,34990,9000
DJI,Stabilizer,2020,2024,4,Fair,2,34990,6000
DJI,Stabilizer,2020,2024,4,For Parts,1,34990,3000
DJI,Stabilizer,2020,2025,5,Excellent,4,34990,9500
DJI,Stabilizer,2020,2025,5,Good,3,34990,8000
DJI,Stabilizer,2020,2025,5,Fair,2,34990,5500
DJI,Stabilizer,2020,2025,5,For Parts,1,34990,2500
DJI,Stabilizer,2019,2021,2,Excellent,4,29990,13000
DJI,Stabilizer,2019,2021,2,Good,3,29990,10000
DJI,Stabilizer,2019,2021,2,Fair,2,29990,8500
DJI,Stabilizer,2019,2021,2,For Parts,1,29990,3500
DJI,Stabilizer,2019,2022,3,Excellent,4,29990,10500
DJI,Stabilizer,2019,2022,3,Good,3,29990,8500
DJI,Stabilizer,2019,2022,3,Fair,2,29990,6000
DJI,Stabilizer,2019,2022,3,For Parts,1,29990,3000
DJI,Stabilizer,2019,2023,4,Excellent,4,29990,9000
DJI,Stabilizer,2019,2023,4,Good,3,29990,7500
DJI,Stabilizer,2019,2023,4,Fair,2,29990,5000
DJI,Stabilizer,2019,2023,4,For Parts,1,29990,2500
DJI,Stabilizer,2019,2024,5,Excellent,4,29990,7500
DJI,Stabilizer,2019,2024,5,Good,3,29990,6000
DJI,Stabilizer,2019,2024,5,Fair,2,29990,4500
DJI,Stabilizer,2019,2024,5,For Parts,1,29990,2000
DJI,Stabilizer,2019,2025,6,Excellent,4,29990,7000
DJI,Stabilizer,2019,2025,6,Good,3,29990,5000
DJI,Stabilizer,2019,2025,6,Fair,2,29990,4000
DJI,Stabilizer,2019,2025,6,For Parts,1,29990,1500
DJI,Stabilizer,2018,2021,3,Excellent,4,24990,9000
DJI,Stabilizer,2018,2021,3,Good,3,24990,7000
DJI,Stabilizer,2018,2021,3,Fair,2,24990,5500
DJI,Stabilizer,2018,2021,3,For Parts,1,24990,2500
DJI,Stabilizer,2018,2022,4,Excellent,4,24990,8000
DJI,Stabilizer,2018,2022,4,Good,3,24990,7000
DJI,Stabilizer,2018,2022,4,Fair,2,24990,5000
DJI,Stabilizer,2018,2022,4,For Parts,1,24990,2000
DJI,Stabilizer,2018,2023,5,Excellent,4,24990,6500
DJI,Stabilizer,2018,2023,5,Good,3,24990,5000
DJI,Stabilizer,2018,2023,5,Fair,2,24990,3500
DJI,Stabilizer,2018,2023,5,For Parts,1,24990,1500
DJI,Stabilizer,2018,2024,6,Excellent,4,24990,5500
DJI,Stabilizer,2018,2024,6,Good,3,24990,4000
DJI,Stabilizer,2018,2024,6,Fair,2,24990,3000
DJI,Stabilizer,2018,2024,6,For Parts,1,24990,1500
DJI,Stabilizer,2018,2025,7,Excellent,4,24990,5000
DJI,Stabilizer,2018,2025,7,Good,3,24990,4000
DJI,Stabilizer,2018,2025,7,Fair,2,24990,3000
DJI,Stabilizer,2018,2025,7,For Parts,1,24990,1000
Godox,Stabilizer,2021,2021,0,New (Open Box),6,14990,13500
Godox,Stabilizer,2021,2021,0,Like New,5,14990,10500
Godox,Stabilizer,2021,2021,0,Excellent,4,14990,8000
Godox,Stabilizer,2021,2021,0,Good,3,14990,7000
Godox,Stabilizer,2021,2021,0,Fair,2,14990,4500
Godox,Stabilizer,2021,2022,1,New (Open Box),6,14990,10000
Godox,Stabilizer,2021,2022,1,Like New,5,14990,9000
Godox,Stabilizer,2021,2022,1,Excellent,4,14990,7500
Godox,Stabilizer,2021,2022,1,Good,3,14990,7000
Godox,Stabilizer,2021,2022,1,Fair,2,14990,4500
Godox,Stabilizer,2021,2023,2,Excellent,4,14990,6500
Godox,Stabilizer,2021,2023,2,Good,3,14990,5000
Godox,Stabilizer,2021,2023,2,Fair,2,14990,3500
Godox,Stabilizer,2021,2023,2,For Parts,1,14990,1500
Godox,Stabilizer,2021,2024,3,Excellent,4,14990,5500
Godox,Stabilizer,2021,2024,3,Good,3,14990,4000
Godox,Stabilizer,2021,2024,3,Fair,2,14990,3000
Godox,Stabilizer,2021,2024,3,For Parts,1,14990,1500
Godox,Stabilizer,2021,2025,4,Excellent,4,14990,4500
Godox,Stabilizer,2021,2025,4,Good,3,14990,3500
Godox,Stabilizer,2021,2025,4,Fair,2,14990,2500
Godox,Stabilizer,2021,2025,4,For Parts,1,14990,1000
DJI,Stabilizer,2022,2022,0,New (Open Box),6,44990,36000
DJI,Stabilizer,2022,2022,0,Like New,5,44990,33000
DJI,Stabilizer,2022,2022,0,Excellent,4,44990,28500
DJI,Stabilizer,2022,2022,0,Good,3,44990,21500
DJI,Stabilizer,2022,2022,0,Fair,2,44990,14500
DJI,Stabilizer,2022,2023,1,New (Open Box),6,44990,31000
DJI,Stabilizer,2022,2023,1,Like New,5,44990,27500
DJI,Stabilizer,2022,2023,1,Excellent,4,44990,22000
DJI,Stabilizer,2022,2023,1,Good,3,44990,19000
DJI,Stabilizer,2022,2023,1,Fair,2,44990,13500
DJI,Stabilizer,2022,2024,2,Excellent,4,44990,21000
DJI,Stabilizer,2022,2024,2,Good,3,44990,17500
DJI,Stabilizer,2022,2024,2,Fair,2,44990,10000
DJI,Stabilizer,2022,2024,2,For Parts,1,44990,5000
DJI,Stabilizer,2022,2025,3,Excellent,4,44990,16500
DJI,Stabilizer,2022,2025,3,Good,3,44990,13500
DJI,Stabilizer,2022,2025,3,Fair,2,44990,9000
DJI,Stabilizer,2022,2025,3,For Parts,1,44990,4000
DJI,Stabilizer,2021,2021,0,New (Open Box),6,17990,14500
DJI,Stabilizer,2021,2021,0,Like New,5,17990,12000
DJI,Stabilizer,2021,2021,0,Excellent,4,17990,11000
DJI,Stabilizer,2021,2021,0,Good,3,17990,8500
DJI,Stabilizer,2021,2021,0,Fair,2,17990,5500
DJI,Stabilizer,2021,2022,1,New (Open Box),6,17990,12000
DJI,Stabilizer,2021,2022,1,Like New,5,17990,10500
DJI,Stabilizer,2021,2022,1,Excellent,4,17990,9500
DJI,Stabilizer,2021,2022,1,Good,3,17990,8500
DJI,Stabilizer,2021,2022,1,Fair,2,17990,5000
DJI,Stabilizer,2021,2023,2,Excellent,4,17990,8000
DJI,Stabilizer,2021,2023,2,Good,3,17990,6000
DJI,Stabilizer,2021,2023,2,Fair,2,17990,4000
DJI,Stabilizer,2021,2023,2,For Parts,1,17990,2000
DJI,Stabilizer,2021,2024,3,Excellent,4,17990,6000
DJI,Stabilizer,2021,2024,3,Good,3,17990,5000
DJI,Stabilizer,2021,2024,3,Fair,2,17990,3500
DJI,Stabilizer,2021,2024,3,For Parts,1,17990,1500
DJI,Stabilizer,2021,2025,4,Excellent,4,17990,5500
DJI,Stabilizer,2021,2025,4,Good,3,17990,4500
DJI,Stabilizer,2021,2025,4,Fair,2,17990,3500
DJI,Stabilizer,2021,2025,4,For Parts,1,17990,1500
Sony,Accessory,2022,2022,0,New (Open Box),6,9990,7500
Sony,Accessory,2022,2022,0,Like New,5,9990,7500
Sony,Accessory,2022,2022,0,Excellent,4,9990,6000
Sony,Accessory,2022,2022,0,Good,3,9990,4500
Sony,Accessory,2022,2022,0,Fair,2,9990,3000
Sony,Accessory,2022,2023,1,New (Open Box),6,9990,6500
Sony,Accessory,2022,2023,1,Like New,5,9990,6000
Sony,Accessory,2022,2023,1,Excellent,4,9990,5500
Sony,Accessory,2022,2023,1,Good,3,9990,4000
Sony,Accessory,2022,2023,1,Fair,2,9990,3000
Sony,Accessory,2022,2024,2,Excellent,4,9990,4500
Sony,Accessory,2022,2024,2,Good,3,9990,3000
Sony,Accessory,2022,2024,2,Fair,2,9990,2500
Sony,Accessory,2022,2024,2,For Parts,1,9990,1000
Sony,Accessory,2022,2025,3,Excellent,4,9990,3500
Sony,Accessory,2022,2025,3,Good,3,9990,3000
Sony,Accessory,2022,2025,3,Fair,2,9990,2000
Sony,Accessory,2022,2025,3,For Parts,1,9990,1000
Sony,Accessory,2021,2021,0,New (Open Box),6,7990,5500
Sony,Accessory,2021,2021,0,Like New,5,7990,5500
Sony,Accessory,2021,2021,0,Excellent,4,7990,5000
Sony,Accessory,2021,2021,0,Good,3,7990,4000
Sony,Accessory,2021,2021,0,Fair,2,7990,2500
Sony,Accessory,2021,2022,1,New (Open Box),6,7990,5500
Sony,Accessory,2021,2022,1,Like New,5,7990,5000
Sony,Accessory,2021,2022,1,Excellent,4,7990,4000
Sony,Accessory,2021,2022,1,Good,3,7990,3000
Sony,Accessory,2021,2022,1,Fair,2,7990,2000
Sony,Accessory,2021,2023,2,Excellent,4,7990,3500
Sony,Accessory,2021,2023,2,Good,3,7990,2500
Sony,Accessory,2021,2023,2,Fair,2,7990,2000
Sony,Accessory,2021,2023,2,For Parts,1,7990,1000
Sony,Accessory,2021,2024,3,Excellent,4,7990,3000
Sony,Accessory,2021,2024,3,Good,3,7990,2000
Sony,Accessory,2021,2024,3,Fair,2,7990,1500
Sony,Accessory,2021,2024,3,For Parts,1,7990,1000
Sony,Accessory,2021,2025,4,Excellent,4,7990,2500
Sony,Accessory,2021,2025,4,Good,3,7990,2000
Sony,Accessory,2021,2025,4,Fair,2,7990,1500
Sony,Accessory,2021,2025,4,For Parts,1,7990,500
Canon,Accessory,2022,2022,0,New (Open Box),6,7990,6500
Canon,Accessory,2022,2022,0,Like New,5,7990,5500
Canon,Accessory,2022,2022,0,Excellent,4,7990,5000
Canon,Accessory,2022,2022,0,Good,3,7990,4000
Canon,Accessory,2022,2022,0,Fair,2,7990,3000
Canon,Accessory,2022,2023,1,New (Open Box),6,7990,6000
Canon,Accessory,2022,2023,1,Like New,5,7990,5000
Canon,Accessory,2022,2023,1,Excellent,4,7990,3500
Canon,Accessory,2022,2023,1,Good,3,7990,3500
Canon,Accessory,2022,2023,1,Fair,2,7990,2500
Canon,Accessory,2022,2024,2,Excellent,4,7990,3500
Canon,Accessory,2022,2024,2,Good,3,7990,2500
Canon,Accessory,2022,2024,2,Fair,2,7990,2000
Canon,Accessory,2022,2024,2,For Parts,1,7990,1000
Canon,Accessory,2022,2025,3,Excellent,4,7990,3500
Canon,Accessory,2022,2025,3,Good,3,7990,2500
Canon,Accessory,2022,2025,3,Fair,2,7990,1500
Canon,Accessory,2022,2025,3,For Parts,1,7990,1000
Canon,Accessory,2021,2021,0,New (Open Box),6,5990,4500
Canon,Accessory,2021,2021,0,Like New,5,5990,4000
Canon,Accessory,2021,2021,0,Excellent,4,5990,3000
Canon,Accessory,2021,2021,0,Good,3,5990,3000
Canon,Accessory,2021,2021,0,Fair,2,5990,2000
Canon,Accessory,2021,2022,1,New (Open Box),6,5990,4000
Canon,Accessory,2021,2022,1,Like New,5,5990,4000
Canon,Accessory,2021,2022,1,Excellent,4,5990,3000
Canon,Accessory,2021,2022,1,Good,3,5990,2500
Canon,Accessory,2021,2022,1,Fair,2,5990,1500
Canon,Accessory,2021,2023,2,Excellent,4,5990,2500
Canon,Accessory,2021,2023,2,Good,3,5990,2000
Canon,Accessory,2021,2023,2,Fair,2,5990,1500
Canon,Accessory,2021,2023,2,For Parts,1,5990,500
Canon,Accessory,2021,2024,3,Excellent,4,5990,2500
Canon,Accessory,2021,2024,3,Good,3,5990,2000
Canon,Accessory,2021,2024,3,Fair,2,5990,1000
Canon,Accessory,2021,2024,3,For Parts,1,5990,500
Canon,Accessory,2021,2025,4,Excellent,4,5990,2000
Canon,Accessory,2021,2025,4,Good,3,5990,1500
Canon,Accessory,2021,2025,4,Fair,2,5990,1000
Canon,Accessory,2021,2025,4,For Parts,1,5990,500
Nikon,Accessory,2021,2021,0,New (Open Box),6,6990,6000
Nikon,Accessory,2021,2021,0,Like New,5,6990,5000
Nikon,Accessory,2021,2021,0,Excellent,4,6990,3500
Nikon,Accessory,2021,2021,0,Good,3,6990,3500
Nikon,Accessory,2021,2021,0,Fair,2,6990,2000
Nikon,Accessory,2021,2022,1,New (Open Box),6,6990,5000
